,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1925,Nordeste,PB,,25,,,,2020-03-25,13,4018127.0,3.0,0,0,0,,,
1926,Nordeste,PB,,25,,,,2020-03-26,13,4018127.0,5.0,2,0,0,,,
1927,Nordeste,PB,,25,,,,2020-03-27,13,4018127.0,9.0,4,0,0,,,
1928,Nordeste,PB,,25,,,,2020-03-28,13,4018127.0,14.0,5,0,0,,,
1929,Nordeste,PB,,25,,,,2020-03-29,14,4018127.0,14.0,0,0,0,,,
1930,Nordeste,PB,,25,,,,2020-03-30,14,4018127.0,15.0,1,0,0,,,
1931,Nordeste,PB,,25,,,,2020-03-31,14,4018127.0,17.0,2,0,0,,,
1932,Nordeste,PB,,25,,,,2020-04-01,14,4018127.0,20.0,3,1,1,,,
1933,Nordeste,PB,,25,,,,2020-04-02,14,4018127.0,21.0,1,1,0,,,
1934,Nordeste,PB,,25,,,,2020-04-03,14,4018127.0,29.0,8,1,0,,,
1935,Nordeste,PB,,25,,,,2020-04-04,14,4018127.0,32.0,3,2,1,,,
1936,Nordeste,PB,,25,,,,2020-04-05,15,4018127.0,34.0,2,4,2,,,
1937,Nordeste,PB,,25,,,,2020-04-06,15,4018127.0,35.0,1,4,0,,,
1938,Nordeste,PB,,25,,,,2020-04-07,15,4018127.0,36.0,1,4,0,,,
1939,Nordeste,PB,,25,,,,2020-04-08,15,4018127.0,41.0,5,4,0,,,
1940,Nordeste,PB,,25,,,,2020-04-09,15,4018127.0,55.0,14,7,3,,,
1941,Nordeste,PB,,25,,,,2020-04-10,15,4018127.0,79.0,24,11,4,,,
1942,Nordeste,PB,,25,,,,2020-04-11,15,4018127.0,85.0,6,11,0,,,
1943,Nordeste,PB,,25,,,,2020-04-12,16,4018127.0,101.0,16,13,2,,,
1944,Nordeste,PB,,25,,,,2020-04-13,16,4018127.0,111.0,10,13,0,,,
1945,Nordeste,PB,,25,,,,2020-04-14,16,4018127.0,136.0,25,16,3,,,
1946,Nordeste,PB,,25,,,,2020-04-15,16,4018127.0,151.0,15,21,5,,,
1947,Nordeste,PB,,25,,,,2020-04-16,16,4018127.0,165.0,14,24,3,,,
1948,Nordeste,PB,,25,,,,2020-04-17,16,4018127.0,195.0,30,26,2,,,
1949,Nordeste,PB,,25,,,,2020-04-18,16,4018127.0,205.0,10,26,0,,,
1950,Nordeste,PB,,25,,,,2020-04-19,17,4018127.0,236.0,31,29,3,,,
1951,Nordeste,PB,,25,,,,2020-04-20,17,4018127.0,245.0,9,32,3,,,
1952,Nordeste,PB,,25,,,,2020-04-21,17,4018127.0,263.0,18,33,1,,,
1953,Nordeste,PB,,25,,,,2020-04-22,17,4018127.0,301.0,38,39,6,,,
1954,Nordeste,PB,,25,,,,2020-04-23,17,4018127.0,345.0,44,40,1,,,
1955,Nordeste,PB,,25,,,,2020-04-24,17,4018127.0,386.0,41,44,4,,,
1956,Nordeste,PB,,25,,,,2020-04-25,17,4018127.0,447.0,61,46,2,,,
1957,Nordeste,PB,,25,,,,2020-04-26,18,4018127.0,499.0,52,49,3,,,
1958,Nordeste,PB,,25,,,,2020-04-27,18,4018127.0,543.0,44,50,1,,,
1959,Nordeste,PB,,25,,,,2020-04-28,18,4018127.0,633.0,90,53,3,,,
1960,Nordeste,PB,,25,,,,2020-04-29,18,4018127.0,699.0,66,58,5,,,
1961,Nordeste,PB,,25,,,,2020-04-30,18,4018127.0,814.0,115,62,4,,,
1962,Nordeste,PB,,25,,,,2020-05-01,18,4018127.0,926.0,112,67,5,,,
1963,Nordeste,PB,,25,,,,2020-05-02,18,4018127.0,1034.0,108,74,7,,,
1964,Nordeste,PB,,25,,,,2020-05-03,19,4018127.0,1169.0,135,76,2,,,
1965,Nordeste,PB,,25,,,,2020-05-04,19,4018127.0,1219.0,50,79,3,,,
1966,Nordeste,PB,,25,,,,2020-05-05,19,4018127.0,1361.0,142,85,6,,,
1967,Nordeste,PB,,25,,,,2020-05-06,19,4018127.0,1493.0,132,92,7,,,
1968,Nordeste,PB,,25,,,,2020-05-07,19,4018127.0,1657.0,164,101,9,,,
1969,Nordeste,PB,,25,,,,2020-05-08,19,4018127.0,2031.0,374,114,13,,,
1970,Nordeste,PB,,25,,,,2020-05-09,19,4018127.0,2156.0,125,124,10,,,
1971,Nordeste,PB,,25,,,,2020-05-10,20,4018127.0,2341.0,185,135,11,,,
1972,Nordeste,PB,,25,,,,2020-05-11,20,4018127.0,2525.0,184,139,4,,,
1973,Nordeste,PB,,25,,,,2020-05-12,20,4018127.0,2777.0,252,154,15,,,
1974,Nordeste,PB,,25,,,,2020-05-13,20,4018127.0,3045.0,268,157,3,,,
1975,Nordeste,PB,,25,,,,2020-05-14,20,4018127.0,3361.0,316,160,3,,,
1976,Nordeste,PB,,25,,,,2020-05-15,20,4018127.0,3739.0,378,170,10,,,
1977,Nordeste,PB,,25,,,,2020-05-16,20,4018127.0,4063.0,324,183,13,,,
1978,Nordeste,PB,,25,,,,2020-05-17,21,4018127.0,4347.0,284,194,11,,,
1979,Nordeste,PB,,25,,,,2020-05-18,21,4018127.0,4786.0,439,207,13,,,
1980,Nordeste,PB,,25,,,,2020-05-19,21,4018127.0,5300.0,514,219,12,,,
1981,Nordeste,PB,,25,,,,2020-05-20,21,4018127.0,5838.0,538,230,11,,,
1982,Nordeste,PB,,25,,,,2020-05-21,21,4018127.0,6238.0,400,245,15,,,
1983,Nordeste,PB,,25,,,,2020-05-22,21,4018127.0,6882.0,644,248,3,,,
1984,Nordeste,PB,,25,,,,2020-05-23,21,4018127.0,7508.0,626,258,10,,,
1985,Nordeste,PB,,25,,,,2020-05-24,22,4018127.0,7823.0,315,272,14,,,
1986,Nordeste,PB,,25,,,,2020-05-25,22,4018127.0,8016.0,193,279,7,,,
1987,Nordeste,PB,,25,,,,2020-05-26,22,4018127.0,8919.0,903,286,7,,,
1988,Nordeste,PB,,25,,,,2020-05-27,22,4018127.0,10209.0,1290,298,12,,,
1989,Nordeste,PB,,25,,,,2020-05-28,22,4018127.0,11132.0,923,318,20,,,
1990,Nordeste,PB,,25,,,,2020-05-29,22,4018127.0,12011.0,879,327,9,,,
1991,Nordeste,PB,,25,,,,2020-05-30,22,4018127.0,12862.0,851,347,20,,,
1992,Nordeste,PB,,25,,,,2020-05-31,23,4018127.0,13162.0,300,360,13,,,
1993,Nordeste,PB,,25,,,,2020-06-01,23,4018127.0,13695.0,533,370,10,,,
1994,Nordeste,PB,,25,,,,2020-06-02,23,4018127.0,14859.0,1164,379,9,,,
1995,Nordeste,PB,,25,,,,2020-06-03,23,4018127.0,16018.0,1159,414,35,,,
1996,Nordeste,PB,,25,,,,2020-06-04,23,4018127.0,17579.0,1561,438,24,,,
1997,Nordeste,PB,,25,,,,2020-06-05,23,4018127.0,18579.0,1000,451,13,,,
1998,Nordeste,PB,,25,,,,2020-06-06,23,4018127.0,19787.0,1208,467,16,,,
1999,Nordeste,PB,,25,,,,2020-06-07,24,4018127.0,20310.0,523,484,17,,,
2000,Nordeste,PB,,25,,,,2020-06-08,24,4018127.0,20951.0,641,507,23,,,
2001,Nordeste,PB,,25,,,,2020-06-09,24,4018127.0,22452.0,1501,534,27,,,
2002,Nordeste,PB,,25,,,,2020-06-10,24,4018127.0,24032.0,1580,559,25,,,
2003,Nordeste,PB,,25,,,,2020-06-11,24,4018127.0,25370.0,1338,570,11,,,
2004,Nordeste,PB,,25,,,,2020-06-12,24,4018127.0,26556.0,1186,610,40,,,
2005,Nordeste,PB,,25,,,,2020-06-13,24,4018127.0,27454.0,898,623,13,,,
2006,Nordeste,PB,,25,,,,2020-06-14,25,4018127.0,28013.0,559,633,10,,,
2007,Nordeste,PB,,25,,,,2020-06-15,25,4018127.0,28668.0,655,656,23,,,
2008,Nordeste,PB,,25,,,,2020-06-16,25,4018127.0,30128.0,1460,671,15,,,
2009,Nordeste,PB,,25,,,,2020-06-17,25,4018127.0,31712.0,1584,696,25,,,
2010,Nordeste,PB,,25,,,,2020-06-18,25,4018127.0,31760.0,48,709,13,,,
2011,Nordeste,PB,,25,,,,2020-06-19,25,4018127.0,35093.0,3333,724,15,,,
2012,Nordeste,PB,,25,,,,2020-06-20,25,4018127.0,36521.0,1428,743,19,,,
2013,Nordeste,PB,,25,,,,2020-06-21,26,4018127.0,36784.0,263,766,23,,,
2014,Nordeste,PB,,25,,,,2020-06-22,26,4018127.0,37253.0,469,784,18,,,
2015,Nordeste,PB,,25,,,,2020-06-23,26,4018127.0,38999.0,1746,807,23,,,
2016,Nordeste,PB,,25,,,,2020-06-24,26,4018127.0,39912.0,913,828,21,,,
2017,Nordeste,PB,,25,,,,2020-06-25,26,4018127.0,40824.0,912,842,14,,,
2018,Nordeste,PB,,25,,,,2020-06-26,26,4018127.0,42832.0,2008,864,22,,,
2019,Nordeste,PB,,25,,,,2020-06-27,26,4018127.0,44242.0,1410,896,32,,,
2020,Nordeste,PB,,25,,,,2020-06-28,27,4018127.0,44679.0,437,911,15,,,
2021,Nordeste,PB,,25,,,,2020-06-29,27,4018127.0,45057.0,378,931,20,,,
2022,Nordeste,PB,,25,,,,2020-06-30,27,4018127.0,46957.0,1900,977,46,,,
2023,Nordeste,PB,,25,,,,2020-07-01,27,4018127.0,48175.0,1218,1002,25,,,
2024,Nordeste,PB,,25,,,,2020-07-02,27,4018127.0,49536.0,1361,1044,42,,,
2025,Nordeste,PB,,25,,,,2020-07-03,27,4018127.0,50765.0,1229,1062,18,,,
2026,Nordeste,PB,,25,,,,2020-07-04,27,4018127.0,52306.0,1541,1082,20,,,
2027,Nordeste,PB,,25,,,,2020-07-05,28,4018127.0,52728.0,422,1099,17,,,
2028,Nordeste,PB,,25,,,,2020-07-06,28,4018127.0,53151.0,423,1118,19,,,
2029,Nordeste,PB,,25,,,,2020-07-07,28,4018127.0,54802.0,1651,1145,27,,,
2030,Nordeste,PB,,25,,,,2020-07-08,28,4018127.0,56344.0,1542,1171,26,,,
2031,Nordeste,PB,,25,,,,2020-07-09,28,4018127.0,57614.0,1270,1196,25,,,
2032,Nordeste,PB,,25,,,,2020-07-10,28,4018127.0,59118.0,1504,1229,33,,,
2033,Nordeste,PB,,25,,,,2020-07-11,28,4018127.0,60421.0,1303,1250,21,,,
2034,Nordeste,PB,,25,,,,2020-07-12,29,4018127.0,60784.0,363,1284,34,,,
2035,Nordeste,PB,,25,,,,2020-07-13,29,4018127.0,61108.0,324,1302,18,,,
2036,Nordeste,PB,,25,,,,2020-07-14,29,4018127.0,62462.0,1354,1342,40,,,
2037,Nordeste,PB,,25,,,,2020-07-15,29,4018127.0,63939.0,1477,1383,41,,,
2038,Nordeste,PB,,25,,,,2020-07-16,29,4018127.0,65423.0,1484,1418,35,,,
2039,Nordeste,PB,,25,,,,2020-07-17,29,4018127.0,66347.0,924,1446,28,,,
2040,Nordeste,PB,,25,,,,2020-07-18,29,4018127.0,66971.0,624,1477,31,,,
2041,Nordeste,PB,,25,,,,2020-07-19,30,4018127.0,67382.0,411,1486,9,,,
2042,Nordeste,PB,,25,,,,2020-07-20,30,4018127.0,67680.0,298,1517,31,,,
2043,Nordeste,PB,,25,,,,2020-07-21,30,4018127.0,68844.0,1164,1558,41,,,
2044,Nordeste,PB,,25,,,,2020-07-22,30,4018127.0,70972.0,2128,1581,23,,,
2045,Nordeste,PB,,25,,,,2020-07-23,30,4018127.0,73104.0,2132,1618,37,,,
2046,Nordeste,PB,,25,,,,2020-07-24,30,4018127.0,74550.0,1446,1653,35,,,
2047,Nordeste,PB,,25,,,,2020-07-25,30,4018127.0,75723.0,1173,1675,22,,,
2048,Nordeste,PB,,25,,,,2020-07-26,31,4018127.0,76153.0,430,1698,23,,,
2049,Nordeste,PB,,25,,,,2020-07-27,31,4018127.0,76693.0,540,1727,29,,,
2050,Nordeste,PB,,25,,,,2020-07-28,31,4018127.0,78175.0,1482,1745,18,,,
2051,Nordeste,PB,,25,,,,2020-07-29,31,4018127.0,79898.0,1723,1766,21,,,
2052,Nordeste,PB,,25,,,,2020-07-30,31,4018127.0,81108.0,1210,1785,19,,,
2053,Nordeste,PB,,25,,,,2020-07-31,31,4018127.0,82794.0,1686,1811,26,,,
2054,Nordeste,PE,,26,,,,2020-02-25,9,9557071.0,0.0,0,0,0,,,
2055,Nordeste,PE,,26,,,,2020-02-26,9,9557071.0,0.0,0,0,0,,,
2056,Nordeste,PE,,26,,,,2020-02-27,9,9557071.0,0.0,0,0,0,,,
2057,Nordeste,PE,,26,,,,2020-02-28,9,9557071.0,0.0,0,0,0,,,
2058,Nordeste,PE,,26,,,,2020-02-29,9,9557071.0,0.0,0,0,0,,,
2059,Nordeste,PE,,26,,,,2020-03-01,10,9557071.0,0.0,0,0,0,,,
2060,Nordeste,PE,,26,,,,2020-03-02,10,9557071.0,0.0,0,0,0,,,
2061,Nordeste,PE,,26,,,,2020-03-03,10,9557071.0,0.0,0,0,0,,,
2062,Nordeste,PE,,26,,,,2020-03-04,10,9557071.0,0.0,0,0,0,,,
2063,Nordeste,PE,,26,,,,2020-03-05,10,9557071.0,0.0,0,0,0,,,
2064,Nordeste,PE,,26,,,,2020-03-06,10,9557071.0,0.0,0,0,0,,,
2065,Nordeste,PE,,26,,,,2020-03-07,10,9557071.0,0.0,0,0,0,,,
2066,Nordeste,PE,,26,,,,2020-03-08,11,9557071.0,0.0,0,0,0,,,
2067,Nordeste,PE,,26,,,,2020-03-09,11,9557071.0,0.0,0,0,0,,,
2068,Nordeste,PE,,26,,,,2020-03-10,11,9557071.0,0.0,0,0,0,,,
2069,Nordeste,PE,,26,,,,2020-03-11,11,9557071.0,0.0,0,0,0,,,
2070,Nordeste,PE,,26,,,,2020-03-12,11,9557071.0,2.0,2,0,0,,,
2071,Nordeste,PE,,26,,,,2020-03-13,11,9557071.0,2.0,0,0,0,,,
2072,Nordeste,PE,,26,,,,2020-03-14,11,9557071.0,2.0,0,0,0,,,
2073,Nordeste,PE,,26,,,,2020-03-15,12,9557071.0,2.0,0,0,0,,,
2074,Nordeste,PE,,26,,,,2020-03-16,12,9557071.0,2.0,0,0,0,,,
2075,Nordeste,PE,,26,,,,2020-03-17,12,9557071.0,16.0,14,0,0,,,
2076,Nordeste,PE,,26,,,,2020-03-18,12,9557071.0,16.0,0,0,0,,,
2077,Nordeste,PE,,26,,,,2020-03-19,12,9557071.0,28.0,12,0,0,,,
2078,Nordeste,PE,,26,,,,2020-03-20,12,9557071.0,30.0,2,0,0,,,
2079,Nordeste,PE,,26,,,,2020-03-21,12,9557071.0,30.0,0,0,0,,,
2080,Nordeste,PE,,26,,,,2020-03-22,13,9557071.0,37.0,7,0,0,,,
2081,Nordeste,PE,,26,,,,2020-03-23,13,9557071.0,42.0,5,0,0,,,
2082,Nordeste,PE,,26,,,,2020-03-24,13,9557071.0,42.0,0,0,0,,,
2083,Nordeste,PE,,26,,,,2020-03-25,13,9557071.0,46.0,4,1,1,,,
2084,Nordeste,PE,,26,,,,2020-03-26,13,9557071.0,48.0,2,3,2,,,
2085,Nordeste,PE,,26,,,,2020-03-27,13,9557071.0,56.0,8,4,1,,,
2086,Nordeste,PE,,26,,,,2020-03-28,13,9557071.0,68.0,12,5,1,,,
2087,Nordeste,PE,,26,,,,2020-03-29,14,9557071.0,73.0,5,5,0,,,
2088,Nordeste,PE,,26,,,,2020-03-30,14,9557071.0,78.0,5,6,1,,,
2089,Nordeste,PE,,26,,,,2020-03-31,14,9557071.0,87.0,9,6,0,,,
2090,Nordeste,PE,,26,,,,2020-04-01,14,9557071.0,95.0,8,8,2,,,
2091,Nordeste,PE,,26,,,,2020-04-02,14,9557071.0,106.0,11,9,1,,,
2092,Nordeste,PE,,26,,,,2020-04-03,14,9557071.0,136.0,30,10,1,,,
2093,Nordeste,PE,,26,,,,2020-04-04,14,9557071.0,176.0,40,14,4,,,
2094,Nordeste,PE,,26,,,,2020-04-05,15,9557071.0,201.0,25,21,7,,,
2095,Nordeste,PE,,26,,,,2020-04-06,15,9557071.0,223.0,22,30,9,,,
2096,Nordeste,PE,,26,,,,2020-04-07,15,9557071.0,352.0,129,34,4,,,
2097,Nordeste,PE,,26,,,,2020-04-08,15,9557071.0,401.0,49,46,12,,,
2098,Nordeste,PE,,26,,,,2020-04-09,15,9557071.0,555.0,154,56,10,,,
2099,Nordeste,PE,,26,,,,2020-04-10,15,9557071.0,684.0,129,65,9,,,
2100,Nordeste,PE,,26,,,,2020-04-11,15,9557071.0,816.0,132,72,7,,,
2101,Nordeste,PE,,26,,,,2020-04-12,16,9557071.0,960.0,144,85,13,,,
2102,Nordeste,PE,,26,,,,2020-04-13,16,9557071.0,1154.0,194,102,17,,,
2103,Nordeste,PE,,26,,,,2020-04-14,16,9557071.0,1284.0,130,115,13,,,
2104,Nordeste,PE,,26,,,,2020-04-15,16,9557071.0,1484.0,200,143,28,,,
2105,Nordeste,PE,,26,,,,2020-04-16,16,9557071.0,1683.0,199,160,17,,,
2106,Nordeste,PE,,26,,,,2020-04-17,16,9557071.0,2006.0,323,186,26,,,
2107,Nordeste,PE,,26,,,,2020-04-18,16,9557071.0,2193.0,187,205,19,,,
2108,Nordeste,PE,,26,,,,2020-04-19,17,9557071.0,2459.0,266,216,11,,,
2109,Nordeste,PE,,26,,,,2020-04-20,17,9557071.0,2690.0,231,234,18,,,
2110,Nordeste,PE,,26,,,,2020-04-21,17,9557071.0,2908.0,218,260,26,,,
2111,Nordeste,PE,,26,,,,2020-04-22,17,9557071.0,3298.0,390,282,22,,,
2112,Nordeste,PE,,26,,,,2020-04-23,17,9557071.0,3519.0,221,312,30,,,
2113,Nordeste,PE,,26,,,,2020-04-24,17,9557071.0,3999.0,480,352,40,,,
2114,Nordeste,PE,,26,,,,2020-04-25,17,9557071.0,4507.0,508,381,29,,,
2115,Nordeste,PE,,26,,,,2020-04-26,18,9557071.0,4898.0,391,415,34,,,
2116,Nordeste,PE,,26,,,,2020-04-27,18,9557071.0,5358.0,460,450,35,,,
2117,Nordeste,PE,,26,,,,2020-04-28,18,9557071.0,5724.0,366,508,58,,,
2118,Nordeste,PE,,26,,,,2020-04-29,18,9557071.0,6194.0,470,538,30,,,
2119,Nordeste,PE,,26,,,,2020-04-30,18,9557071.0,6876.0,682,565,27,,,
2120,Nordeste,PE,,26,,,,2020-05-01,18,9557071.0,7334.0,458,603,38,,,
2121,Nordeste,PE,,26,,,,2020-05-02,18,9557071.0,8145.0,811,628,25,,,
2122,Nordeste,PE,,26,,,,2020-05-03,19,9557071.0,8643.0,498,652,24,,,
2123,Nordeste,PE,,26,,,,2020-05-04,19,9557071.0,8863.0,220,691,39,,,
2124,Nordeste,PE,,26,,,,2020-05-05,19,9557071.0,9325.0,462,749,58,,,
2125,Nordeste,PE,,26,,,,2020-05-06,19,9557071.0,9881.0,556,803,54,,,
2126,Nordeste,PE,,26,,,,2020-05-07,19,9557071.0,10824.0,943,845,42,,,
2127,Nordeste,PE,,26,,,,2020-05-08,19,9557071.0,11587.0,763,927,82,,,
2128,Nordeste,PE,,26,,,,2020-05-09,19,9557071.0,12470.0,883,972,45,,,
2129,Nordeste,PE,,26,,,,2020-05-10,20,9557071.0,13275.0,805,1047,75,,,
2130,Nordeste,PE,,26,,,,2020-05-11,20,9557071.0,13768.0,493,1087,40,,,
2131,Nordeste,PE,,26,,,,2020-05-12,20,9557071.0,14309.0,541,1157,70,,,
2132,Nordeste,PE,,26,,,,2020-05-13,20,9557071.0,14901.0,592,1224,67,,,
2133,Nordeste,PE,,26,,,,2020-05-14,20,9557071.0,15588.0,687,1298,74,,,
2134,Nordeste,PE,,26,,,,2020-05-15,20,9557071.0,16209.0,621,1381,83,,,
2135,Nordeste,PE,,26,,,,2020-05-16,20,9557071.0,18488.0,2279,1461,80,,,
2136,Nordeste,PE,,26,,,,2020-05-17,21,9557071.0,19452.0,964,1516,55,,,
2137,Nordeste,PE,,26,,,,2020-05-18,21,9557071.0,20094.0,642,1640,124,,,
2138,Nordeste,PE,,26,,,,2020-05-19,21,9557071.0,21242.0,1148,1741,101,,,
2139,Nordeste,PE,,26,,,,2020-05-20,21,9557071.0,22560.0,1318,1834,93,,,
2140,Nordeste,PE,,26,,,,2020-05-21,21,9557071.0,23911.0,1351,1925,91,,,
2141,Nordeste,PE,,26,,,,2020-05-22,21,9557071.0,25760.0,1849,2057,132,,,
2142,Nordeste,PE,,26,,,,2020-05-23,21,9557071.0,26786.0,1026,2144,87,,,
2143,Nordeste,PE,,26,,,,2020-05-24,22,9557071.0,27759.0,973,2200,56,,,
2144,Nordeste,PE,,26,,,,2020-05-25,22,9557071.0,28366.0,607,2248,48,,,
2145,Nordeste,PE,,26,,,,2020-05-26,22,9557071.0,28854.0,488,2328,80,,,
2146,Nordeste,PE,,26,,,,2020-05-27,22,9557071.0,29919.0,1065,2468,140,,,
2147,Nordeste,PE,,26,,,,2020-05-28,22,9557071.0,30713.0,794,2566,98,,,
2148,Nordeste,PE,,26,,,,2020-05-29,22,9557071.0,32255.0,1542,2669,103,,,
2149,Nordeste,PE,,26,,,,2020-05-30,22,9557071.0,33427.0,1172,2740,71,,,
2150,Nordeste,PE,,26,,,,2020-05-31,23,9557071.0,34450.0,1023,2807,67,,,
2151,Nordeste,PE,,26,,,,2020-06-01,23,9557071.0,34900.0,450,2875,68,,,
2152,Nordeste,PE,,26,,,,2020-06-02,23,9557071.0,35508.0,608,2933,58,,,
2153,Nordeste,PE,,26,,,,2020-06-03,23,9557071.0,36463.0,955,3012,79,,,
2154,Nordeste,PE,,26,,,,2020-06-04,23,9557071.0,37507.0,1044,3134,122,,,
2155,Nordeste,PE,,26,,,,2020-06-05,23,9557071.0,38511.0,1004,3205,71,,,
2156,Nordeste,PE,,26,,,,2020-06-06,23,9557071.0,39361.0,850,3270,65,,,
2157,Nordeste,PE,,26,,,,2020-06-07,24,9557071.0,40242.0,881,3305,35,,,
2158,Nordeste,PE,,26,,,,2020-06-08,24,9557071.0,40705.0,463,3350,45,,,
2159,Nordeste,PE,,26,,,,2020-06-09,24,9557071.0,41010.0,305,3453,103,,,
2160,Nordeste,PE,,26,,,,2020-06-10,24,9557071.0,41935.0,925,3531,78,,,
2161,Nordeste,PE,,26,,,,2020-06-11,24,9557071.0,42994.0,1059,3633,102,,,
2162,Nordeste,PE,,26,,,,2020-06-12,24,9557071.0,43872.0,878,3694,61,,,
2163,Nordeste,PE,,26,,,,2020-06-13,24,9557071.0,44671.0,799,3784,90,,,
2164,Nordeste,PE,,26,,,,2020-06-14,25,9557071.0,45261.0,590,3855,71,,,
2165,Nordeste,PE,,26,,,,2020-06-15,25,9557071.0,45507.0,246,3886,31,,,
2166,Nordeste,PE,,26,,,,2020-06-16,25,9557071.0,46427.0,920,3959,73,,,
2167,Nordeste,PE,,26,,,,2020-06-17,25,9557071.0,47446.0,1019,4009,50,,,
2168,Nordeste,PE,,26,,,,2020-06-18,25,9557071.0,48626.0,1180,4057,48,,,
2169,Nordeste,PE,,26,,,,2020-06-19,25,9557071.0,49720.0,1094,4102,45,,,
2170,Nordeste,PE,,26,,,,2020-06-20,25,9557071.0,51118.0,1398,4148,46,,,
2171,Nordeste,PE,,26,,,,2020-06-21,26,9557071.0,52113.0,995,4234,86,,,
2172,Nordeste,PE,,26,,,,2020-06-22,26,9557071.0,52494.0,381,4252,18,,,
2173,Nordeste,PE,,26,,,,2020-06-23,26,9557071.0,52831.0,337,4339,87,,,
2174,Nordeste,PE,,26,,,,2020-06-24,26,9557071.0,54022.0,1191,4425,86,,,
2175,Nordeste,PE,,26,,,,2020-06-25,26,9557071.0,55136.0,1114,4488,63,,,
2176,Nordeste,PE,,26,,,,2020-06-26,26,9557071.0,55804.0,668,4610,122,,,
2177,Nordeste,PE,,26,,,,2020-06-27,26,9557071.0,57089.0,1285,4708,98,,,
2178,Nordeste,PE,,26,,,,2020-06-28,27,9557071.0,58107.0,1018,4751,43,,,
2179,Nordeste,PE,,26,,,,2020-06-29,27,9557071.0,58476.0,369,4782,31,,,
2180,Nordeste,PE,,26,,,,2020-06-30,27,9557071.0,58858.0,382,4829,47,,,
2181,Nordeste,PE,,26,,,,2020-07-01,27,9557071.0,59705.0,847,4894,65,,,
2182,Nordeste,PE,,26,,,,2020-07-02,27,9557071.0,61119.0,1414,4968,74,,,
2183,Nordeste,PE,,26,,,,2020-07-03,27,9557071.0,62362.0,1243,5068,100,,,
2184,Nordeste,PE,,26,,,,2020-07-04,27,9557071.0,63457.0,1095,5116,48,,,
2185,Nordeste,PE,,26,,,,2020-07-05,28,9557071.0,65129.0,1672,5143,27,,,
2186,Nordeste,PE,,26,,,,2020-07-06,28,9557071.0,65642.0,513,5163,20,,,
2187,Nordeste,PE,,26,,,,2020-07-07,28,9557071.0,66151.0,509,5234,71,,,
2188,Nordeste,PE,,26,,,,2020-07-08,28,9557071.0,67604.0,1453,5323,89,,,
2189,Nordeste,PE,,26,,,,2020-07-09,28,9557071.0,68767.0,1163,5409,86,,,
2190,Nordeste,PE,,26,,,,2020-07-10,28,9557071.0,70100.0,1333,5482,73,,,
2191,Nordeste,PE,,26,,,,2020-07-11,28,9557071.0,71370.0,1270,5556,74,,,
2192,Nordeste,PE,,26,,,,2020-07-12,29,9557071.0,72470.0,1100,5595,39,,,
2193,Nordeste,PE,,26,,,,2020-07-13,29,9557071.0,72901.0,431,5652,57,,,
2194,Nordeste,PE,,26,,,,2020-07-14,29,9557071.0,73576.0,675,5715,63,,,
2195,Nordeste,PE,,26,,,,2020-07-15,29,9557071.0,74960.0,1384,5772,57,,,
2196,Nordeste,PE,,26,,,,2020-07-16,29,9557071.0,76091.0,1131,5836,64,,,
2197,Nordeste,PE,,26,,,,2020-07-17,29,9557071.0,77423.0,1332,5869,33,,,
2198,Nordeste,PE,,26,,,,2020-07-18,29,9557071.0,78509.0,1086,5928,59,,,
2199,Nordeste,PE,,26,,,,2020-07-19,30,9557071.0,79452.0,943,5984,56,,,
2200,Nordeste,PE,,26,,,,2020-07-20,30,9557071.0,80115.0,663,6036,52,,,
2201,Nordeste,PE,,26,,,,2020-07-21,30,9557071.0,80441.0,326,6089,53,,,
2202,Nordeste,PE,,26,,,,2020-07-22,30,9557071.0,81382.0,941,6152,63,,,
2203,Nordeste,PE,,26,,,,2020-07-23,30,9557071.0,83240.0,1858,6211,59,,,
2204,Nordeste,PE,,26,,,,2020-07-24,30,9557071.0,85042.0,1802,6237,26,,,
2205,Nordeste,PE,,26,,,,2020-07-25,30,9557071.0,86752.0,1710,6299,62,,,
2206,Nordeste,PE,,26,,,,2020-07-26,31,9557071.0,88466.0,1714,6352,53,,,
2207,Nordeste,PE,,26,,,,2020-07-27,31,9557071.0,89132.0,666,6376,24,,,
2208,Nordeste,PE,,26,,,,2020-07-28,31,9557071.0,89678.0,546,6421,45,,,
2209,Nordeste,PE,,26,,,,2020-07-29,31,9557071.0,91536.0,1858,6484,63,,,
2210,Nordeste,PE,,26,,,,2020-07-30,31,9557071.0,93373.0,1837,6526,42,,,
2211,Nordeste,PE,,26,,,,2020-07-31,31,9557071.0,95005.0,1632,6557,31,,,
2212,Nordeste,AL,,27,,,,2020-02-25,9,3337357.0,0.0,0,0,0,,,
2213,Nordeste,AL,,27,,,,2020-02-26,9,3337357.0,0.0,0,0,0,,,
2214,Nordeste,AL,,27,,,,2020-02-27,9,3337357.0,0.0,0,0,0,,,
2215,Nordeste,AL,,27,,,,2020-02-28,9,3337357.0,0.0,0,0,0,,,
2216,Nordeste,AL,,27,,,,2020-02-29,9,3337357.0,0.0,0,0,0,,,
2217,Nordeste,AL,,27,,,,2020-03-01,10,3337357.0,0.0,0,0,0,,,
